"gene","Xist_RIP_r","Airn_RIP_r","Kcnq1ot1_RIP_r","Xist_network_r","Airn_network_r","Kcnq1ot1_network_r","total_intra","rare","prev","rare_ratio","mean_silhouette","modularity","genetype"
"Prex1_chr2_166566342_166713832_-_ENSMUSG00000039621.13_ENSMUSG00000039621.13.unspliced",-0.022351372,0.082769853,0.319976392,0.0543803019921822,0.222116475763963,0.176273784221732,60,26,32,0.433333333333333,0.157986855021946,-0.0299567743764172,"protein_coding"
"Prex1_chr2_166566342_166713832_-_ENSMUSG00000039621.13_ENSMUST00000099080.8",0.04501574,-0.269216667,-0.308603131,0.0427499751404225,0.164115684251439,0.240608939099128,39,4,34,0.102564102564103,0.130241538509364,-0.0297376568355874,"protein_coding"
"Prex2_chr1_10993465_11303681_+_ENSMUSG00000048960.13_ENSMUSG00000048960.13.unspliced",-0.101736095,0.055766259,0.311352359,0.144230347220673,0.0430129951269066,0.0897515578597681,65,20,45,0.307692307692308,0.178752371342076,0.0628615702479339,"protein_coding"
"Prickle1_chr15_93499114_93595891_-_ENSMUSG00000036158.12_ENSMUSG00000036158.12.unspliced",-0.040386041,0.569884518,0.777180586,0.290331053845212,0.518003174210528,0.458484783346593,93,15,72,0.161290322580645,0.197697123099254,0.00458140432098768,"protein_coding"
"Prickle2_chr6_92370908_92706155_-_ENSMUSG00000030020.13_ENSMUSG00000030020.13.unspliced",-0.093576555,0.400866214,0.729320395,0.217530645480193,0.376275547570598,0.489152296043625,60,9,48,0.15,0.154305635649998,-0.0125107746846508,"protein_coding"
"Prickle2_chr6_92370908_92706155_-_ENSMUSG00000030020.13_ENSMUST00000113445.1",0.537448422,0.318031048,0.08229647,0.201773280101141,0.261732446700588,0.297304906149661,75,26,45,0.346666666666667,0.103624286408333,-0.0177709427997779,"protein_coding"
"Prickle3_chrX_7657260_7668186_+_ENSMUSG00000031145.15_ENSMUSG00000031145.15.unspliced",-0.06798501,0.635845201,0.638683567,0.331110620860192,0.277078543703038,0.239058035730015,65,7,58,0.107692307692308,0.237024149999601,0.0218123930972582,"protein_coding"
"Prim1_chr10_128015168_128030037_+_ENSMUSG00000025395.14_ENSMUSG00000025395.14.unspliced",0.278816623,0.889640137,0.659779239,0.126331277984528,0.183716380774963,0.196909012062458,86,28,54,0.325581395348837,0.315359621828919,0.0334430089837261,"protein_coding"
"Prim2_chr1_33453810_33669795_-_ENSMUSG00000026134.11_ENSMUSG00000026134.11.unspliced",-0.077871609,0.152646278,0.47836273,0.208177549994462,0.307161394108173,0.297772799212999,62,5,51,0.0806451612903226,0.36103528032584,-0.00123225246450493,"protein_coding"
"Primpol_chr8_46575594_46617212_-_ENSMUSG00000038225.15_ENSMUSG00000038225.15.unspliced",0.028221833,0.516311258,0.589902742,0.227740586106792,0.359259542363705,0.435308511918803,86,29,55,0.337209302325581,0.242999143511035,0.0142179811065481,"protein_coding"
"Prkaa1_chr15_5143861_5181899_+_ENSMUSG00000050697.9_ENSMUSG00000050697.9.unspliced",-0.160319083,0.091621988,0.298003526,0.328573075601315,0.346228225309616,0.302053297184106,82,5,76,0.0609756097560976,0.198923187245341,0.0251228654727197,"protein_coding"
"Prkaa2_chr4_105029874_105109890_-_ENSMUSG00000028518.8_ENSMUSG00000028518.8.unspliced",-0.10250358,0.330674914,0.521408971,0.234579452391253,0.197388430830637,0.16341203110096,61,14,43,0.229508196721311,0.20278784283486,-0.0208753609430007,"protein_coding"
"Prkab1_chr5_116013586_116024508_-_ENSMUSG00000029513.14_ENSMUSG00000029513.14.unspliced",0.020161506,0.453985024,0.60251062,0.161550902949783,0.263679339004477,0.216409231730821,66,8,54,0.121212121212121,0.213694242797655,0.0252489999731536,"protein_coding"
"Prkab2_chr3_97658193_97673812_+_ENSMUSG00000038205.12_ENSMUSG00000038205.12.unspliced",-0.121598961,-0.03450105,0.121520242,0.218439004652566,0.304783450056961,0.346987272997621,55,16,37,0.290909090909091,0.229778014921254,0.00293036389791679,"protein_coding"
"Prkaca_chr8_83972993_83996443_+_ENSMUSG00000005469.10_ENSMUSG00000005469.10.unspliced",0.057127329,0.404303014,0.550326134,0.130033889101318,0.0235748334620914,0.0666999350811907,NA,NA,NA,NA,NA,NA,"protein_coding"
"Prkacb_chr3_146729574_146812990_-_ENSMUSG00000005034.15_ENSMUSG00000005034.15.unspliced",-0.0209603,0.443709317,0.721230938,0.0733874399285532,0.114686156935923,0.134428376489875,58,15,39,0.258620689655172,0.184010604738628,-0.0224102903579255,"protein_coding"
"Prkacb_chr3_146729574_146812990_-_ENSMUSG00000005034.15_ENSMUST00000005164.11",-0.138261779,0.041456517,0.006545703,0.0882417143437352,0.113960677114407,0.169782817350091,61,19,37,0.311475409836066,0.227100419057641,-0.00989701436130007,"protein_coding"
"Prkag1_chr15_98812797_98831521_-_ENSMUSG00000067713.7_ENSMUSG00000067713.7.unspliced",-0.082459339,0.604352216,0.715434047,0.302706751455782,0.317752866593663,0.297154356172979,NA,NA,NA,NA,NA,NA,"protein_coding"
"Prkag2_chr5_24862744_25100642_-_ENSMUSG00000028944.14_ENSMUSG00000028944.14.unspliced",-0.099545525,0.535163983,0.682878208,0.0217621049995862,0.0858425672760817,0.149814416290612,64,26,34,0.40625,0.183914273803245,0.000656272826880906,"protein_coding"
"Prkag2os2_chr5_24873544_24875934_+_ENSMUSG00000087314.1_ENSMUSG00000087314.1.unspliced",0.637799926,0.388469308,0.189481369,0.0460306502177967,-0.00615450594906488,0.0094055896593344,NA,NA,NA,NA,NA,NA,"lncRNA"
"Prkar1a_chr11_109649405_109669656_+_ENSMUSG00000020612.16_ENSMUSG00000020612.16.unspliced",-0.05296469,0.260245196,0.446076065,0.0883274210086782,0.0391800538886008,0.128231385822168,NA,NA,NA,NA,NA,NA,"protein_coding"
"Prkar1a_chr11_109649405_109669656_+_ENSMUSG00000020612.16_ENSMUST00000106676.7",-0.229015741,-0.437475668,-0.469621287,0.0606994526142655,0.115709925204034,0.181600949927837,NA,NA,NA,NA,NA,NA,"protein_coding"
"Prkar1b_chr5_139017306_139150001_-_ENSMUSG00000025855.13_ENSMUSG00000025855.13.unspliced",0.267240986,0.748371338,0.73479087,0.162085895915155,0.227565790206595,0.213909319264816,84,26,54,0.30952380952381,0.307451675240087,-0.0166290689829652,"protein_coding"
"Prkar2a_chr9_108689314_108750436_+_ENSMUSG00000032601.13_ENSMUSG00000032601.13.unspliced",-0.021888757,0.157745159,0.287262822,0.0399034137189178,0.20356567304624,0.31306964926788,NA,NA,NA,NA,NA,NA,"protein_coding"
"Prkar2b_chr12_31958476_32061296_-_ENSMUSG00000002997.15_ENSMUSG00000002997.15.unspliced",-0.048181194,0.413830802,0.601520404,0.137002581824796,0.195413120691014,0.161793330369565,75,33,37,0.44,0.18245801641836,-0.0192246947467024,"protein_coding"
"Prkar2b_chr12_31958476_32061296_-_ENSMUSG00000002997.15_ENSMUST00000036497.15",-0.117605006,-0.061485305,-0.110827052,0.166376641659914,0.197948343853456,0.138383522706865,65,20,42,0.307692307692308,0.120759189048117,0.0018104858345091,"protein_coding"
"Prkca_chr11_107933387_108343928_-_ENSMUSG00000050965.14_ENSMUSG00000050965.14.unspliced",-0.075354883,0.482746015,0.756073833,0.0423804966953328,0.0215005047304006,0.00955185971119178,82,30,49,0.365853658536585,0.184174998418242,-0.00190555555555556,"protein_coding"
"Prkcb_chr7_122288751_122634402_+_ENSMUSG00000052889.11_ENSMUSG00000052889.11.unspliced",-0.164225174,0.177274513,0.323332258,0.0753251598500445,0.111426866667801,0.2070821737201,67,25,41,0.373134328358209,0.21221707420356,0.0369043326723154,"protein_coding"
"Prkcd_chr14_30595354_30626210_-_ENSMUSG00000021948.17_ENSMUSG00000021948.17.unspliced",-0.094974862,0.359052533,0.604129324,0.256419413537213,0.297541274513388,0.31606287473129,76,13,62,0.171052631578947,0.249744171585502,0.123269896193772,"protein_coding"
"Prkce_chr17_86167785_86657919_+_ENSMUSG00000045038.14_ENSMUSG00000045038.14.unspliced",-0.108519451,0.438715895,0.675650363,0.339519654591496,0.355042251629959,0.34310935965521,60,8,52,0.133333333333333,0.238733609969812,0.0321201826687458,"protein_coding"
"Prkce_chr17_86167785_86657919_+_ENSMUSG00000045038.14_ENSMUST00000097274.2",-0.190840186,-0.341135652,-0.522863207,0.256740538896969,0.378157962036235,0.351892891633562,NA,NA,NA,NA,NA,NA,"protein_coding"
"Prkcg_chr7_3289179_3331099_+_ENSMUSG00000078816.9_ENSMUSG00000078816.9.unspliced",0.251926844,0.634518841,0.473465621,0.0744697231295038,0.33433851350903,0.254095859883939,55,7,45,0.127272727272727,0.285340396777685,0.00360139177939642,"protein_coding"
"Prkcg_chr7_3289179_3331099_+_ENSMUSG00000078816.9_ENSMUST00000172109.3",-0.194370047,-0.25439898,-0.381453429,0.0522261793334175,0.223455216367967,0.238972120942585,56,27,28,0.482142857142857,0.147388850204197,-0.0214995968825584,"protein_coding"
"Prkch_chr12_73584796_73778185_+_ENSMUSG00000021108.18_ENSMUSG00000021108.18.unspliced",-0.07465804,0.297862352,0.579311133,0.0641078536063154,0.0660328212666406,0.0294844664521013,94,53,39,0.563829787234043,0.158486667269476,0.00869734651220466,"protein_coding"
"Prkci_chr3_30995747_31052959_+_ENSMUSG00000037643.14_ENSMUSG00000037643.14.unspliced",-0.061846691,0.134053828,0.449292212,0.0906549289401945,0.145412401677295,0.215389124397975,70,20,47,0.285714285714286,0.214656062198713,0.0731525124147799,"protein_coding"
"Prkcsh_chr9_22002806_22014222_+_ENSMUSG00000003402.14_ENSMUSG00000003402.14.unspliced",-0.028175779,0.185350102,0.247881386,0.10786393923556,0.104506323262612,0.0947897656928193,NA,NA,NA,NA,NA,NA,"protein_coding"
"Prkcz_chr4_155260129_155361361_-_ENSMUSG00000029053.16_ENSMUSG00000029053.16.unspliced",-0.047288847,0.279109432,0.495758454,0.11371799949444,0.185980746845582,0.145979877309884,68,19,43,0.279411764705882,0.26452396172008,0.0937911176369634,"protein_coding"
"Prkd1_chr12_50341231_50649098_-_ENSMUSG00000002688.8_ENSMUSG00000002688.8.unspliced",-0.105363394,-0.029580443,0.260467885,0.0990929826468887,0.0876838800488796,0.0999374594632153,64,31,29,0.484375,0.201626393970963,0.0504919643008349,"protein_coding"
"Prkd2_chr7_16842902_16870464_+_ENSMUSG00000041187.16_ENSMUSG00000041187.16.unspliced",-0.035914907,0.043596889,0.081797116,0.186858742941873,0.290640195986699,0.38758496072031,52,8,42,0.153846153846154,0.181189364142242,-0.0128030256060512,"protein_coding"
"Prkd3_chr17_78949405_79020816_-_ENSMUSG00000024070.15_ENSMUSG00000024070.15.unspliced",-0.103720992,0.516313345,0.733272573,0.0634453613647457,0.184150174398276,0.189052340194538,73,13,57,0.178082191780822,0.0813363909752598,0.0344820220719117,"protein_coding"
"Prkd3_chr17_78949405_79020816_-_ENSMUSG00000024070.15_ENSMUST00000119284.7",0.597862624,0.335093546,0.136563572,0.253773516943192,0.339924422116458,0.293318979323507,76,17,56,0.223684210526316,0.21067457699898,0.0102599344135803,"protein_coding"
"Prkdc_chr16_15637866_15842235_+_ENSMUSG00000022672.8_ENSMUSG00000022672.8.unspliced",-0.16222346,0.140303097,0.385553093,0.168992365397029,0.327064787168179,0.342823932690882,74,7,63,0.0945945945945946,0.151561555879643,-0.0319335708234237,"protein_coding"
"Prkdc_chr16_15637866_15842235_+_ENSMUSG00000022672.8_ENSMUST00000023352.8",-0.105289202,-0.231811308,-0.32257635,0.173906118129352,0.337879530017765,0.419508934789799,37,13,22,0.351351351351351,0.131756447770154,-0.0316530257936508,"protein_coding"
"Prkg1_chr19_30564489_31765033_-_ENSMUSG00000052920.16_ENSMUST00000073581.5",-0.090874786,-0.221173554,-0.283544111,0.139406228459719,0.140811446825358,0.110536845306282,64,26,35,0.40625,0.17382186253228,0.0145130512421001,"protein_coding"
"Prkra_chr2_76629898_76648015_-_ENSMUSG00000002731.6_ENSMUSG00000002731.6.unspliced",-0.075580213,0.653416059,0.644222416,0.156803508265223,0.321801696153237,0.329311810140248,47,10,33,0.212765957446809,0.0901663138393522,-0.00871899803203482,"protein_coding"
"Prkrip1_chr5_136178127_136198963_-_ENSMUSG00000039737.11_ENSMUSG00000039737.11.unspliced",-0.040195133,0.296601901,0.487381084,0.311023333216213,0.270384974297626,0.327733050213035,75,11,63,0.146666666666667,0.23256248145044,0.0891106607597323,"protein_coding"
"Prkx_chrX_77761411_77796278_-_ENSMUSG00000035725.13_ENSMUSG00000035725.13.unspliced",-0.119559026,-0.030941094,0.23304747,0.139347370276814,0.133976565124501,0.136645849614157,64,19,41,0.296875,0.220769941555948,0.00463880448026307,"protein_coding"
"Prkx_chrX_77761411_77796278_-_ENSMUSG00000035725.13_ENSMUST00000114044.1",-0.231037024,0.580055992,0.330648343,0.245991192319801,0.320685184322633,0.241586698048489,NA,NA,NA,NA,NA,NA,"protein_coding"
"Prl2c2_chr13_12996125_13005383_-_ENSMUSG00000079092.4_ENSMUSG00000079092.4.unspliced",-0.070549663,-0.079073101,0.004784202,0.265253932641259,0.219144063911166,0.121566297876021,NA,NA,NA,NA,NA,NA,"protein_coding"
"Prl2c3_chr13_12790816_12800079_-_ENSMUSG00000056457.6_ENSMUSG00000056457.6.unspliced",-0.107164664,-0.097200011,0.166557858,0.176058283029628,0.0571730775232658,0.0454376864184303,NA,NA,NA,NA,NA,NA,"protein_coding"
"Prl2c5_chr13_13182715_13191923_+_ENSMUSG00000055360.13_ENSMUST00000126540.7",NA,NA,NA,-0.0662514431960987,-0.0146613262981535,0.0414227827586404,NA,NA,NA,NA,NA,NA,"protein_coding"
"Prl8a9_chr13_27557995_27564606_-_ENSMUSG00000006490.3_ENSMUST00000006662.3",NA,NA,NA,-0.0551967029473981,-0.0305542429182484,-0.0235215132249711,NA,NA,NA,NA,NA,NA,"protein_coding"
"Prlr_chr15_10177238_10349180_+_ENSMUSG00000005268.20_ENSMUSG00000005268.20.unspliced",-0.013868304,0.703217412,0.800395403,0.0830804175700974,0.237827292282874,0.253676347186983,76,36,37,0.473684210526316,0.136939895091672,-0.0144125887863029,"protein_coding"
"Prlr_chr15_10177238_10349180_+_ENSMUSG00000005268.20_ENSMUST00000148257.7",-0.122925063,-0.097509985,-0.185661014,0.0483802040136063,0.0532895246055358,0.0900370922721717,85,52,31,0.611764705882353,0.10577500856608,0.0135539652483849,"protein_coding"
"Prmt1_chr7_44975989_44986568_-_ENSMUSG00000109324.2_ENSMUSG00000109324.2.unspliced",-0.088387724,0.211364775,0.271451095,-0.016047930252291,0.0889854698908226,0.252282004550923,121,46,69,0.380165289256198,0.365033240617996,0.180375336409073,"protein_coding"
"Prmt2_chr10_76207222_76237865_-_ENSMUSG00000020230.15_ENSMUSG00000020230.15.unspliced",-0.037398249,0.18147225,0.444823397,0.0518293909940994,0.0591847156990135,0.0761662155969639,55,18,33,0.327272727272727,0.2136803367749,0.0303331796452231,"protein_coding"
"Prmt3_chr7_49778346_49858265_+_ENSMUSG00000030505.17_ENSMUSG00000030505.17.unspliced",-0.076038224,0.346774508,0.65050844,0.283002276701541,0.274924602266975,0.314388902007002,89,22,61,0.247191011235955,0.338416549820721,0.106523112366231,"protein_coding"
"Prmt5_chr14_54507187_54517525_-_ENSMUSG00000023110.12_ENSMUSG00000023110.12.unspliced",-0.031437205,0.281211257,0.469173222,0.0926931592570848,0.0230444412071849,0.0885827335555752,NA,NA,NA,NA,NA,NA,"protein_coding"
"Prmt6_chr3_110246109_110250998_-_ENSMUSG00000049300.11_ENSMUSG00000049300.11.unspliced",0.209959115,0.392189768,0.719633175,0.154502050768291,0.217281003086171,0.191604499245048,64,22,39,0.34375,0.28679827777599,0.053736342351717,"protein_coding"
"Prmt7_chr8_106210936_106252794_+_ENSMUSG00000060098.11_ENSMUSG00000060098.11.unspliced",-0.094871073,0.532804026,0.577384614,0.165920303251347,0.157350888746401,0.2117559318713,70,4,64,0.0571428571428571,0.283393078965825,0.0578980903656229,"protein_coding"
"Prmt9_chr8_77549397_77581338_+_ENSMUSG00000037134.17_ENSMUSG00000037134.17.unspliced",0.584186999,0.711681853,0.624860471,0.278403261585654,0.421875161195017,0.374478795707895,48,8,40,0.166666666666667,0.182583991968926,0.0051078971533517,"protein_coding"
"Prn_chr2_131909957_131956130_+_ENSMUSG00000098754.7_ENSMUSG00000098754.7.unspliced",-0.100295982,0.234696134,0.18610719,0.221535772485754,0.301738559088115,0.255677798817076,65,26,33,0.4,0.2653630685198,-0.0261758584807492,"protein_coding"
"Prnp_chr2_131909928_131938429_+_ENSMUSG00000079037.9_ENSMUSG00000079037.9.unspliced",-0.037832959,0.33245845,0.663870591,0.239051892062184,0.323625778245496,0.233504149985763,73,31,36,0.424657534246575,0.291844942794072,-0.0236129826311155,"protein_coding"
"Proca1_chr11_78193392_78205763_+_ENSMUSG00000044122.15_ENSMUSG00000044122.15.unspliced",0.1209838,0.350531809,0.275008498,0.241028097526579,0.314401558880773,0.313631892017294,85,21,62,0.247058823529412,0.202733574501907,0.0234371395617071,"protein_coding"
"Proca1_chr11_78193392_78205763_+_ENSMUSG00000044122.15_ENSMUST00000078099.3",-0.093980867,-0.0815383,-0.206018314,0.260210258907715,0.39732644753853,0.309606315412524,114,26,85,0.228070175438596,0.325347127734609,0.0347800237812129,"protein_coding"
"Procr_chr2_155751117_155755471_+_ENSMUSG00000027611.12_ENSMUSG00000027611.12.unspliced",NA,NA,NA,0.113752090921133,0.266647153953417,0.165628058533136,NA,NA,NA,NA,NA,NA,"protein_coding"
"Prodh_chr16_18060357_18090203_-_ENSMUSG00000003526.12_ENSMUSG00000003526.12.unspliced",0.040750002,0.083679498,0.100515916,0.237105285607841,0.463049955741354,0.405812621051629,85,34,50,0.4,0.316634321723366,0.0178715399086268,"protein_coding"
"Prom1_chr5_43993620_44102032_-_ENSMUSG00000029086.15_ENSMUSG00000029086.15.unspliced",-0.025563473,0.532579635,0.631354771,0.256864014703595,0.261775792569687,0.234124135438725,91,22,63,0.241758241758242,0.169319117929092,-0.0268708755852904,"protein_coding"
"Prom1_chr5_43993620_44102032_-_ENSMUSG00000029086.15_ENSMUST00000087442.10",0.027391886,-0.227267996,-0.39533114,0.314695495435114,0.325650555312543,0.268415497928096,NA,NA,NA,NA,NA,NA,"protein_coding"
"Prom2_chr2_127526473_127541467_-_ENSMUSG00000027376.15_ENSMUSG00000027376.15.unspliced",-0.24840279,0.089943051,-0.137184419,0.116278253362444,0.170818944966436,0.193342009513631,45,22,22,0.488888888888889,0.0974931791779016,-0.026650681498806,"protein_coding"
"Prorp_chr12_55299577_55382533_+_ENSMUSG00000021023.14_ENSMUSG00000021023.14.unspliced",-0.121962277,0.497172882,0.653589301,0.249351331065401,0.256188931389823,0.229782922707079,117,16,93,0.136752136752137,0.168646437775662,0.081732061273851,"protein_coding"
"Prorsd1_chr11_29511757_29515033_-_ENSMUSG00000032673.5_ENSMUSG00000032673.5.unspliced",0.206252716,0.356582043,0.679377104,0.0401154765032839,0.1271091806459,0.167295201814831,100,23,71,0.23,0.378937795944282,0.0423864131223691,"protein_coding"
"Pros1_chr16_62854307_62929346_+_ENSMUSG00000022912.8_ENSMUSG00000022912.8.unspliced",0.19869508,0.858190539,0.7050904,0.118922332240025,0.128568863704579,0.1174910008166,65,19,42,0.292307692307692,0.205878510104507,-0.0229580288430447,"protein_coding"
"Proser1_chr3_53463666_53481755_+_ENSMUSG00000049504.12_ENSMUSG00000049504.12.unspliced",0.317281694,0.28623037,0.565854124,0.121052612366163,0.178168568494042,0.197199348775824,56,18,35,0.321428571428571,0.264787223151231,-0.00877802023408052,"protein_coding"
"Proser2_chr2_6097607_6130211_-_ENSMUSG00000045319.13_ENSMUSG00000045319.13.unspliced",-0.105728887,0.264246083,0.560523552,0.139940683893329,0.183372952995304,0.232674801934447,62,11,47,0.17741935483871,0.280291098964957,0.0436672822406894,"protein_coding"
"Proser3_chr7_30539134_30552299_-_ENSMUSG00000036864.16_ENSMUSG00000036864.16.unspliced",0.075226804,0.368321063,0.459035939,0.29453275093153,0.212325019536852,0.270346439117275,60,14,44,0.233333333333333,0.206094068406183,0.032140882134208,"protein_coding"
"Prox1_chr1_190118035_190170714_-_ENSMUSG00000010175.13_ENSMUSG00000010175.13.unspliced",-0.051724183,0.263398449,0.307863158,0.171149786669888,0.288332276952548,0.248672121765672,73,29,39,0.397260273972603,0.167188193837191,-0.0201660270968753,"protein_coding"
"Prox1_chr1_190118035_190170714_-_ENSMUSG00000010175.13_ENSMUST00000010319.13",0.027420119,0.108461451,0.09014879,0.0174783920372081,0.190716470098134,0.196316484335057,67,38,26,0.567164179104478,0.213951660569821,0.0405961194174288,"protein_coding"
"Prox2_chr12_85086385_85110759_-_ENSMUSG00000042320.17_ENSMUSG00000042320.17.unspliced",0.508964208,0.848587038,0.628898193,0.287302155548988,0.435638411973109,0.428620885818088,75,17,58,0.226666666666667,0.118939077555282,-0.00995558003376397,"protein_coding"
"Prox2os_chr12_85086374_85088228_+_ENSMUSG00000093629.1_ENSMUSG00000093629.1.unspliced",0.144167507,0.208621836,0.056628215,0.237343066942449,0.354205928132102,0.354350365147163,70,20,47,0.285714285714286,0.129819610967125,-0.00762502455516384,"lncRNA"
"Prpf18_chr2_4622058_4652113_-_ENSMUSG00000039449.14_ENSMUSG00000039449.14.unspliced",0.010195237,0.155366035,0.454077223,0.232910472253592,0.268360029069442,0.289028289117062,83,2,79,0.0240963855421687,0.297456308401643,0.0571338108131714,"protein_coding"
"Prpf19_chr19_10895231_10909559_+_ENSMUSG00000024735.13_ENSMUSG00000024735.13.unspliced",-0.041814347,0.121903448,0.271952774,0.00615653877132179,0.101874132689665,0.126526929172445,71,23,44,0.323943661971831,0.289973562200658,0.0239293798098687,"protein_coding"
"Prpf3_chr3_95830124_95855885_-_ENSMUSG00000015748.13_ENSMUSG00000015748.13.unspliced",-0.074156958,0.30084283,0.317756466,0.203620375610684,0.296941128054232,0.325967059866064,93,28,61,0.301075268817204,0.298419835085097,0.0363979371831478,"protein_coding"
"Prpf3_chr3_95830124_95855885_-_ENSMUSG00000015748.13_ENSMUST00000015892.13",-0.098081481,-0.093953149,-0.174282587,0.214600849775595,0.30506561469737,0.30559940250224,97,26,67,0.268041237113402,0.396562252330855,0.23201957899502,"protein_coding"
"Prpf31_chr7_3629985_3642486_+_ENSMUSG00000008373.16_ENSMUSG00000008373.16.unspliced",0.091928442,0.457707738,0.649733341,0.118146137144647,0.172361943920511,0.238322316546112,NA,NA,NA,NA,NA,NA,"protein_coding"
"Prpf38a_chr4_108563172_108579336_-_ENSMUSG00000063800.5_ENSMUSG00000063800.5.unspliced",-0.041665664,0.193631656,0.180790479,0.0872622063675463,0.223943944350722,0.164374274196628,67,28,38,0.417910447761194,0.36815007240458,0.0262852511558511,"protein_coding"
"Prpf38b_chr3_108902805_108911727_-_ENSMUSG00000027881.14_ENSMUSG00000027881.14.unspliced",-0.130222904,0.014932344,0.058007376,0.311115161208804,0.363878357339526,0.314271085658871,62,14,46,0.225806451612903,0.334515193274673,0.13953488372093,"protein_coding"
"Prpf39_chr12_65036333_65063386_+_ENSMUSG00000035597.19_ENSMUSG00000035597.19.unspliced",-0.113436571,0.027197051,0.102154911,0.288684018945993,0.430922479560212,0.447137200850307,79,6,71,0.0759493670886076,0.137379821344076,0.0926854099772887,"protein_coding"
"Prpf39_chr12_65036333_65063386_+_ENSMUSG00000035597.19_ENSMUST00000120580.7",0.183801108,-0.060448669,-0.173822242,0.370027161232655,0.475835109760645,0.41291536566918,79,14,62,0.177215189873418,0.324230841340881,0.159203899793388,"protein_coding"
"Prpf4_chr4_62408797_62426990_+_ENSMUSG00000066148.3_ENSMUSG00000066148.3.unspliced",-0.121624898,0.13167177,0.405806183,0.247361937015069,0.325232648106489,0.364474945141024,80,21,56,0.2625,0.294469237173519,0.101209565415015,"protein_coding"
"Prpf40a_chr2_53134704_53191702_-_ENSMUSG00000061136.16_ENSMUSG00000061136.16.unspliced",-0.165344114,0.267580881,0.360152333,0.219938461962878,0.371484838787675,0.413637726663245,61,15,42,0.245901639344262,0.301702018456349,0.0317108196159122,"protein_coding"
"Prpf40b_chr15_99295087_99317018_+_ENSMUSG00000023007.15_ENSMUSG00000023007.15.unspliced",0.078094679,0.555261513,0.761271393,0.2563887570206,0.376469783093067,0.390415684639014,80,13,63,0.1625,0.280686122181035,0.144038753897292,"protein_coding"
"Prpf4b_chr13_34875302_34906064_+_ENSMUSG00000021413.9_ENSMUSG00000021413.9.unspliced",0.049155372,0.170112714,0.215842612,0.171556524873729,0.302205190624485,0.277266808153566,119,45,72,0.378151260504202,0.29029986453107,0.11457669005102,"protein_coding"
"Prpf4b_chr13_34875302_34906064_+_ENSMUSG00000021413.9_ENSMUST00000077853.4",0.458902764,0.26764142,0.047383439,0.144560927110671,0.276783591691464,0.23708007369809,119,41,76,0.34453781512605,0.357880769088946,0.169046901126614,"protein_coding"
"Prpf6_chr2_181591868_181655660_+_ENSMUSG00000002455.14_ENSMUSG00000002455.14.unspliced",-0.054048713,0.338754448,0.39721131,0.157805662648548,0.16181427818639,0.16338149307539,93,30,63,0.32258064516129,0.237318305962368,0.126674107142857,"protein_coding"
"Prpf6_chr2_181591868_181655660_+_ENSMUSG00000002455.14_ENSMUST00000136481.7",-0.022688665,-0.287462092,-0.360846424,0.168088967915095,0.240969645460206,0.227975271181614,NA,NA,NA,NA,NA,NA,"protein_coding"
"Prpf8_chr11_75486816_75509449_+_ENSMUSG00000020850.14_ENSMUSG00000020850.14.unspliced",0.015200732,0.270967108,0.392684663,0.0648181808949686,0.0818802354574106,0.134971303968759,NA,NA,NA,NA,NA,NA,"protein_coding"
"Prph_chr15_99055174_99058978_+_ENSMUSG00000023484.14_ENSMUSG00000023484.14.unspliced",-0.110210292,0.537605121,0.22425259,-0.02373378328489,0.0925237618133591,0.0719626094504297,NA,NA,NA,NA,NA,NA,"protein_coding"
"Prps1_chrX_140456613_140476140_+_ENSMUSG00000031432.3_ENSMUSG00000031432.3.unspliced",0.027872355,0.159960052,0.278106965,0.204087236583712,0.102353948719305,0.168975567759237,77,4,70,0.051948051948052,0.327645661184628,0.120078895463511,"protein_coding"
"Prps1l3_chr12_57230412_57239882_+_ENSMUSG00000079104.4_ENSMUSG00000079104.4.unspliced",-0.098126202,-0.005415326,0.01517725,0.387968090910512,0.43876594069651,0.378562917343363,87,14,72,0.160919540229885,0.381806936426527,0.115719713512097,"protein_coding"
"Prps2_chrX_167346322_167382749_-_ENSMUSG00000025742.5_ENSMUSG00000025742.5.unspliced",-0.028112681,0.462435518,0.706924951,-0.0310010730185376,0.0743581697707379,0.120007329903816,63,16,42,0.253968253968254,0.224816310334056,0.0313917233560091,"protein_coding"
"Prpsap1_chr11_116470845_116494202_-_ENSMUSG00000015869.16_ENSMUSG00000015869.16.unspliced",0.052874684,0.156857996,0.318609824,0.102025844161885,0.180422000081468,0.23843098510982,63,10,50,0.158730158730159,0.36092994550853,0.0501981378885811,"protein_coding"
"Prpsap2_chr11_61729650_61762088_-_ENSMUSG00000020528.14_ENSMUSG00000020528.14.unspliced",-0.072977247,0.384616618,0.578171872,0.180039653340304,0.158688920631326,0.238123072000206,84,23,56,0.273809523809524,0.179448740837518,0.0629456918348499,"protein_coding"
"Prr11_chr11_87089153_87108708_-_ENSMUSG00000020493.8_ENSMUSG00000020493.8.unspliced",-0.08129866,0.658887505,0.622443535,0.100066881653378,0.202466707683359,0.251625546590404,90,29,54,0.322222222222222,0.140533316933169,0.00443593030709173,"protein_coding"
"Prr12_chr7_45027563_45052881_-_ENSMUSG00000046574.8_ENSMUSG00000046574.8.unspliced",0.366890595,0.285335663,0.396916674,0.0822604837516741,0.203558360269034,0.264022105974575,65,13,47,0.2,0.293518252949592,0.0817274745758065,"protein_coding"
