target_id,xist_rval,airn_rval,ot1_rval
Rab5if_chr2_156863128_156873563_+_ENSMUSG00000027637.3_ENSMUSG00000027637.3.unspliced,0.104895741,0.440689438,0.694002414
Rab6a_chr7_100607410_100641268_+_ENSMUSG00000030704.14_ENSMUSG00000030704.14.unspliced,-0.063654206,0.480607707,0.515200103
Rab6b_chr9_103111787_103185276_+_ENSMUSG00000032549.7_ENSMUSG00000032549.7.unspliced,0.002699205,0.000421334,0.167645187
Rab7_chr6_87999106_88045270_-_ENSMUSG00000079477.9_ENSMUSG00000079477.9.unspliced,-0.091397378,0.28074101,0.554389889
Rab8a_chr8_72161200_72183904_+_ENSMUSG00000003037.16_ENSMUSG00000003037.16.unspliced,0.183085371,0.779580073,0.728538854
Rab8b_chr9_66843664_66919687_-_ENSMUSG00000036943.9_ENSMUSG00000036943.9.unspliced,-0.11882594,0.160173983,0.476401921
Rab9_chrX_166457253_166479867_-_ENSMUSG00000079316.10_ENSMUSG00000079316.10.unspliced,0.007049493,0.35379893,0.514472192
Rabac1_chr7_24969752_24972754_-_ENSMUSG00000003380.11_ENSMUSG00000003380.11.unspliced,0.098685404,0.562302897,0.762189684
Rabep1_chr11_70844778_70943105_+_ENSMUSG00000020817.16_ENSMUSG00000020817.16.unspliced,-0.064841532,0.290076525,0.402483477
Rabep1_chr11_70844778_70943105_+_ENSMUSG00000020817.16_ENSMUST00000100928.10,0.727590268,0.443493423,0.266065082
Rabep1_chr11_70844778_70943105_+_ENSMUSG00000020817.16_ENSMUST00000179114.7,-0.034093682,-0.286699783,-0.510664528
Rabep2_chr7_126428759_126449245_+_ENSMUSG00000030727.12_ENSMUSG00000030727.12.unspliced,0.181816963,0.583766461,0.662388753
Rabepk_chr2_34777556_34799912_-_ENSMUSG00000070953.13_ENSMUSG00000070953.13.unspliced,-0.045008808,0.639455556,0.713170916
Rabgap1_chr2_37443279_37566454_+_ENSMUSG00000035437.15_ENSMUSG00000035437.15.unspliced,-0.110312415,0.415192219,0.597990678
Rabgap1_chr2_37443279_37566454_+_ENSMUSG00000035437.15_ENSMUST00000066055.9,-0.093694099,-0.170065481,-0.23006583
Rabgap1l_chr1_160219174_160793211_-_ENSMUSG00000026721.16_ENSMUSG00000026721.16.unspliced,-0.06567591,0.292412162,0.53467967
Rabgap1l_chr1_160219174_160793211_-_ENSMUSG00000026721.16_ENSMUST00000028049.12,-0.154369149,-0.207922426,-0.320628588
Rabgap1l_chr1_160219174_160793211_-_ENSMUSG00000026721.16_ENSMUST00000195442.5,-0.088436851,-0.096684789,-0.203597111
Rabgef1_chr5_130171798_130214342_+_ENSMUSG00000025340.14_ENSMUSG00000025340.14.unspliced,-0.034315672,0.316854928,0.542113572
Rabggta_chr14_55715416_55722263_-_ENSMUSG00000040472.15_ENSMUSG00000040472.15.unspliced,-0.110501354,0.041654294,0.068129385
Rabggtb_chr3_153907287_153913009_-_ENSMUSG00000038975.14_ENSMUSG00000038975.14.unspliced,-0.162628391,-0.171176011,-0.205861986
Rabif_chr1_134494648_134508774_+_ENSMUSG00000042229.9_ENSMUSG00000042229.9.unspliced,0.018261,0.696565192,0.766381834
Rabl2_chr15_89582533_89591923_-_ENSMUSG00000022621.16_ENSMUSG00000022621.16.unspliced,-0.098716212,0.588763348,0.543701397
Rabl3_chr16_37539885_37572385_+_ENSMUSG00000022827.14_ENSMUSG00000022827.14.unspliced,-0.039821929,0.475414133,0.790736433
Rabl6_chr2_25583018_25608521_-_ENSMUSG00000015087.14_ENSMUSG00000015087.14.unspliced,0.096491848,0.817468112,0.792037095
Rac1_chr5_143503634_143528036_-_ENSMUSG00000001847.14_ENSMUSG00000001847.14.unspliced,-0.00020735,0.178943201,0.475080421
Rac3_chr11_120721470_120723969_+_ENSMUSG00000018012.11_ENSMUSG00000018012.11.unspliced,NA,NA,NA
Racgap1_chr15_99620496_99651656_-_ENSMUSG00000023015.14_ENSMUSG00000023015.14.unspliced,-0.053603076,0.131405846,0.295461953
Rack1_chr11_48800332_48806434_+_ENSMUSG00000020372.15_ENSMUSG00000020372.15.unspliced,-0.021532526,0.073340622,0.069341502
Rad1_chr15_10486018_10499063_+_ENSMUSG00000022248.14_ENSMUSG00000022248.14.unspliced,0.233992755,0.490826448,0.378377336
Rad17_chr13_100617164_100651051_-_ENSMUSG00000021635.14_ENSMUSG00000021635.14.unspliced,-0.037408082,0.293371443,0.369898312
Rad18_chr6_112619850_112696686_-_ENSMUSG00000030254.16_ENSMUSG00000030254.16.unspliced,-0.026680028,0.242812697,0.566981212
Rad18_chr6_112619850_112696686_-_ENSMUSG00000030254.16_ENSMUST00000113182.7,0.193682474,0.038373466,-0.022287121
Rad21_chr15_51962240_51991747_-_ENSMUSG00000022314.10_ENSMUSG00000022314.10.unspliced,-0.059889196,0.354230042,0.524570523
Rad21l_chr2_151645404_151668533_-_ENSMUSG00000074704.9_ENSMUST00000096439.3,-0.095198302,-0.049389465,-0.140564437
Rad21l_chr2_151645404_151668533_-_ENSMUSG00000074704.9_ENSMUST00000180195.7,-0.095198302,-0.049389465,-0.140564437
Rad23a_chr8_84834019_84840665_-_ENSMUSG00000003813.15_ENSMUSG00000003813.15.unspliced,-0.10409229,0.03670675,0.231361573
Rad23b_chr4_55350043_55392237_+_ENSMUSG00000028426.10_ENSMUSG00000028426.10.unspliced,-0.037438977,0.335292217,0.573429055
Rad50_chr11_53649519_53707319_-_ENSMUSG00000020380.16_ENSMUSG00000020380.16.unspliced,0.026681241,0.29246011,0.438992375
Rad51_chr2_119112793_119147445_+_ENSMUSG00000027323.10_ENSMUSG00000027323.10.unspliced,0.153785272,0.792424159,0.760373348
Rad51ap1_chr6_126923050_126939587_-_ENSMUSG00000030346.16_ENSMUSG00000030346.16.unspliced,0.055370234,0.275134444,0.352279255
Rad51b_chr12_79297282_79814690_+_ENSMUSG00000059060.15_ENSMUSG00000059060.15.unspliced,-0.02153365,0.315518701,0.61539626
Rad51b_chr12_79297282_79814690_+_ENSMUSG00000059060.15_ENSMUST00000079533.11,-0.154358523,-0.12250935,-0.214272412
Rad51b_chr12_79297282_79814690_+_ENSMUSG00000059060.15_ENSMUST00000218039.2,-0.131902766,-0.121918205,-0.215144978
Rad51c_chr11_87376645_87404954_-_ENSMUSG00000007646.13_ENSMUSG00000007646.13.unspliced,0.064956354,0.226111733,0.235009881
Rad51d_chr11_82876434_82890614_-_ENSMUSG00000018841.17_ENSMUSG00000018841.17.unspliced,0.121093519,0.31681708,0.614746668
Rad52_chr6_119902698_119922828_+_ENSMUSG00000030166.14_ENSMUSG00000030166.14.unspliced,0.147752671,0.411141782,0.451151648
Rad54b_chr4_11558922_11615805_+_ENSMUSG00000078773.11_ENSMUSG00000078773.11.unspliced,-0.019598742,0.342894622,0.452955933
Rad54b_chr4_11558922_11615805_+_ENSMUSG00000078773.11_ENSMUST00000108306.8,0.106575588,0.062515324,-0.018236166
Rad54l_chr4_116094264_116123690_-_ENSMUSG00000028702.15_ENSMUSG00000028702.15.unspliced,-0.1222712,-0.193829946,-0.069792198
Rad54l_chr4_116094264_116123690_-_ENSMUSG00000028702.15_ENSMUST00000102704.3,-0.141352108,-0.170663325,-0.173032218
Rad54l2_chr9_106688082_106789194_-_ENSMUSG00000040661.6_ENSMUSG00000040661.6.unspliced,-0.101762563,0.108242033,0.37954704
Rad9a_chr19_4195196_4201662_-_ENSMUSG00000024824.7_ENSMUSG00000024824.7.unspliced,-0.091793928,0.476436044,0.528647905
Rad9b_chr5_122323223_122354233_-_ENSMUSG00000038569.13_ENSMUSG00000038569.13.unspliced,0.626315653,0.640950845,0.504474551
Rad9b_chr5_122323223_122354233_-_ENSMUSG00000038569.13_ENSMUST00000049009.6,-0.270325985,-0.318844169,-0.413118114
Radil_chr5_142484839_142551098_-_ENSMUSG00000029576.17_ENSMUSG00000029576.17.unspliced,0.080255698,0.680306182,0.665231452
Radx_chrX_139480367_139554582_+_ENSMUSG00000042498.16_ENSMUST00000046763.12,-0.05103578,-0.084991642,-0.074847971
Rae1_chr2_173000117_173015739_+_ENSMUSG00000027509.11_ENSMUSG00000027509.11.unspliced,0.168294562,0.714208836,0.540367344
Raf1_chr6_115618067_115676635_-_ENSMUSG00000000441.17_ENSMUSG00000000441.17.unspliced,-0.058804834,0.160119411,0.491508518
Rai1_chr11_60105013_60199197_+_ENSMUSG00000062115.15_ENSMUSG00000062115.15.unspliced,-0.043444539,0.488103792,0.808839697
Rai14_chr15_10568969_10714624_-_ENSMUSG00000022246.14_ENSMUSG00000022246.14.unspliced,-0.017214166,0.501227877,0.788457556
Rala_chr13_17880571_17944239_-_ENSMUSG00000008859.8_ENSMUSG00000008859.8.unspliced,-0.07384382,0.381250367,0.663916447
Ralb_chr1_119470305_119504794_-_ENSMUSG00000004451.14_ENSMUSG00000004451.14.unspliced,0.002454928,0.496284144,0.732259519
Ralbp1_chr17_65848418_65885798_-_ENSMUSG00000024096.17_ENSMUSG00000024096.17.unspliced,0.013445984,0.697235377,0.705674937
Ralgapa1_chr12_55602896_55821167_-_ENSMUSG00000021027.17_ENSMUSG00000021027.17.unspliced,0.156029709,0.68483653,0.729554813
Ralgapa1_chr12_55602896_55821167_-_ENSMUSG00000021027.17_ENSMUST00000219432.1,-0.230397925,-0.25216509,-0.331371649
Ralgapa1_chr12_55602896_55821167_-_ENSMUSG00000021027.17_ENSMUST00000226244.1,0.702118855,0.428738603,0.2456475
Ralgapa2_chr2_146239879_146512344_-_ENSMUSG00000037110.20_ENSMUSG00000037110.20.unspliced,-0.058638284,0.497082284,0.77801902
Ralgapa2_chr2_146239879_146512344_-_ENSMUSG00000037110.20_ENSMUST00000131824.7,0.310722147,0.031712691,-0.151652324
Ralgapb_chr2_158409848_158499253_+_ENSMUSG00000027652.15_ENSMUSG00000027652.15.unspliced,-0.115718881,0.409948144,0.582886476
Ralgds_chr2_28513125_28553081_+_ENSMUSG00000026821.16_ENSMUSG00000026821.16.unspliced,0.206198374,0.065898853,0.138620093
Ralgds_chr2_28513125_28553081_+_ENSMUSG00000026821.16_ENSMUST00000113893.7,NA,NA,NA
Ralgps1_chr2_33133417_33371486_-_ENSMUSG00000038831.16_ENSMUSG00000038831.16.unspliced,0.122293279,0.401566267,0.65687643
Ralgps1_chr2_33133417_33371486_-_ENSMUSG00000038831.16_ENSMUST00000091039.4,-0.224260169,-0.293377865,-0.41684932
Ralgps2_chr1_156804166_156939626_-_ENSMUSG00000026594.14_ENSMUSG00000026594.14.unspliced,-0.075976445,0.363759365,0.627516287
Ralgps2_chr1_156804166_156939626_-_ENSMUSG00000026594.14_ENSMUST00000185198.6,-0.186735182,-0.246601358,-0.2960176
Ralgps2_chr1_156804166_156939626_-_ENSMUSG00000026594.14_ENSMUST00000189316.6,-0.19614104,-0.263792834,-0.279244704
Ralgps2_chr1_156804166_156939626_-_ENSMUSG00000026594.14_ENSMUST00000190648.6,-0.18883388,-0.157854795,-0.122880893
Raly_chr2_154791096_154867261_+_ENSMUSG00000027593.15_ENSMUSG00000027593.15.unspliced,-0.070795363,0.246463628,0.586028436
Ramac_chr7_81762925_81769491_+_ENSMUSG00000038646.13_ENSMUSG00000038646.13.unspliced,-0.125487688,-0.008243228,0.302134642
Ramp2_chr11_101246028_101259546_+_ENSMUSG00000001240.13_ENSMUSG00000001240.13.unspliced,-0.102879988,-0.113826935,-0.063285943
Ramp3_chr11_6658521_6677475_+_ENSMUSG00000041046.7_ENSMUSG00000041046.7.unspliced,-0.070514217,0.006414552,0.328707908
Ran_chr5_129020069_129024323_+_ENSMUSG00000029430.13_ENSMUSG00000029430.13.unspliced,0.107106076,0.089420592,0.059665271
Ranbp1_chr16_18239784_18248732_-_ENSMUSG00000005732.14_ENSMUSG00000005732.14.unspliced,0.280201762,0.186821999,0.155660806
Ranbp10_chr8_105768308_105827350_-_ENSMUSG00000037415.7_ENSMUSG00000037415.7.unspliced,-0.017756254,0.127497749,0.405854787
Ranbp17_chr11_33211795_33513746_-_ENSMUSG00000040594.19_ENSMUSG00000040594.19.unspliced,-0.052907918,0.218199247,0.487530877
Ranbp17_chr11_33211795_33513746_-_ENSMUSG00000040594.19_ENSMUST00000037522.13,-0.142592743,-0.212804406,-0.196678737
Ranbp17_chr11_33211795_33513746_-_ENSMUSG00000040594.19_ENSMUST00000102815.9,-0.126041113,-0.223424722,-0.314991054
Ranbp2_chr10_58446920_58494356_+_ENSMUSG00000003226.7_ENSMUSG00000003226.7.unspliced,-0.047799559,0.128341134,0.12192928
Ranbp3_chr17_56673294_56711764_+_ENSMUSG00000002372.9_ENSMUSG00000002372.9.unspliced,-0.072501501,0.061263378,0.436854142
Ranbp6_chr19_29808400_29812974_-_ENSMUSG00000074909.5_ENSMUST00000099525.4.monoexonic.unspliced,0.728006502,0.442059329,0.26222929
Ranbp9_chr13_43402675_43481282_-_ENSMUSG00000038546.9_ENSMUSG00000038546.9.unspliced,-0.086706784,0.322779117,0.59803154
Rangap1_chr15_81704248_81745530_-_ENSMUSG00000022391.16_ENSMUSG00000022391.16.unspliced,-0.021409232,0.222834105,0.401430452
Rangap1_chr15_81704248_81745530_-_ENSMUSG00000022391.16_ENSMUST00000171115.2,-0.044421541,-0.234960803,-0.280424169
Rangrf_chr11_68972484_68975185_-_ENSMUSG00000032892.14_ENSMUSG00000032892.14.unspliced,0.245661732,0.123023194,0.03998059
Rap1a_chr3_105727267_105801336_-_ENSMUSG00000068798.10_ENSMUSG00000068798.10.unspliced,-0.080213099,0.53033757,0.736208345
Rap1b_chr10_117813871_117846035_-_ENSMUSG00000052681.8_ENSMUSG00000052681.8.unspliced,-0.108285881,0.218401649,0.53218215
Rap1gap2_chr11_74383356_74610915_-_ENSMUSG00000038807.19_ENSMUSG00000038807.19.unspliced,-0.146146174,0.201430101,0.482517323
Rap1gds1_chr3_138925902_139075201_-_ENSMUSG00000028149.12_ENSMUSG00000028149.12.unspliced,0.137264222,0.680370689,0.800663146
Rap2a_chr14_120478444_120507194_+_ENSMUSG00000051615.14_ENSMUSG00000051615.14.unspliced,0.025817155,0.503948547,0.746574465
Rap2c_chrX_51003912_51018018_-_ENSMUSG00000050029.7_ENSMUSG00000050029.7.unspliced,0.365993401,0.556110923,0.807804628
Rapgef1_chr2_29619720_29740978_+_ENSMUSG00000039844.20_ENSMUSG00000039844.20.unspliced,-0.02983011,0.538664721,0.840916571
Rapgef2_chr3_79062516_79286517_-_ENSMUSG00000062232.14_ENSMUSG00000062232.14.unspliced,-0.042353839,0.452548015,0.684259834
Rapgef3_chr15_97744770_97767972_-_ENSMUSG00000022469.17_ENSMUSG00000022469.17.unspliced,-0.103864321,0.249308073,0.286737559
Rapgef3_chr15_97744770_97767972_-_ENSMUSG00000022469.17_ENSMUST00000177352.7,-0.048240422,-0.191892752,-0.231765096
Rapgef4_chr2_71981240_72257474_+_ENSMUSG00000049044.16_ENSMUST00000102698.9,NA,NA,NA
Rapgef5_chr12_117516479_117759737_+_ENSMUSG00000041992.9_ENSMUSG00000041992.9.unspliced,-0.089372755,0.389146611,0.678171105
Rapgef6_chr11_54522847_54699285_+_ENSMUSG00000037533.20_ENSMUSG00000037533.20.unspliced,-0.112637841,0.543680598,0.600544827
Rapgef6_chr11_54522847_54699285_+_ENSMUSG00000037533.20_ENSMUST00000094536.9,-0.155589537,-0.278866092,-0.374807061
Rapgef6_chr11_54522847_54699285_+_ENSMUSG00000037533.20_ENSMUST00000108895.7,-0.112400317,-0.324177727,-0.418163593
Rapgef6_chr11_54522847_54699285_+_ENSMUSG00000037533.20_ENSMUST00000207429.1,0.685373284,0.320874511,0.136432727
Rapgefl1_chr11_98836785_98853697_+_ENSMUSG00000038020.5_ENSMUSG00000038020.5.unspliced,-0.196053224,0.106560056,0.284034698
Raph1_chr1_60482292_60567104_-_ENSMUSG00000026014.15_ENSMUSG00000026014.15.unspliced,-0.072317889,0.545754237,0.637553891
Raph1_chr1_60482292_60567104_-_ENSMUSG00000026014.15_ENSMUST00000027168.11,0.145012876,-0.019118211,-0.199723062
Raph1_chr1_60482292_60567104_-_ENSMUSG00000026014.15_ENSMUST00000090293.10,-0.023815995,-0.161289971,-0.043056846
Rara_chr11_98927818_98974942_+_ENSMUSG00000037992.16_ENSMUSG00000037992.16.unspliced,-0.148290008,-0.089692273,0.163837576
Rarg_chr15_102234938_102257517_-_ENSMUSG00000001288.15_ENSMUSG00000001288.15.unspliced,-0.142800822,0.252636997,0.457505262
Rarres1_chr3_67478972_67515523_-_ENSMUSG00000049404.7_ENSMUST00000054825.4,NA,NA,NA
Rars_chr11_35808381_35834506_-_ENSMUSG00000018848.4_ENSMUSG00000018848.4.unspliced,-0.145004838,0.261409523,0.343667768
Rars2_chr4_34614957_34660167_+_ENSMUSG00000028292.14_ENSMUSG00000028292.14.unspliced,-0.087703328,0.596378004,0.712603066
Rasa1_chr13_85214780_85289130_-_ENSMUSG00000021549.14_ENSMUSG00000021549.14.unspliced,-0.139635922,0.211944818,0.387648783
Rasa2_chr9_96539300_96631617_-_ENSMUSG00000032413.12_ENSMUSG00000032413.12.unspliced,0.179313781,0.719635903,0.774142231
Rasa3_chr8_13566948_13677603_-_ENSMUSG00000031453.16_ENSMUSG00000031453.16.unspliced,-0.133177608,0.364472772,0.565314947
Rasa4_chr5_136083916_136111860_+_ENSMUSG00000004952.13_ENSMUSG00000004952.13.unspliced,-0.079581406,0.111668022,0.125832953
Rasa4_chr5_136083916_136111860_+_ENSMUSG00000004952.13_ENSMUST00000100570.9,-0.140827237,-0.268469613,-0.345390329
Rasal1_chr5_120648812_120679597_+_ENSMUSG00000029602.11_ENSMUSG00000029602.11.unspliced,-0.073608831,0.512011122,0.412668406
Rasal2_chr1_157135182_157412595_-_ENSMUSG00000070565.11_ENSMUSG00000070565.11.unspliced,-0.026620712,0.531767965,0.648256972
Rasal2_chr1_157135182_157412595_-_ENSMUSG00000070565.11_ENSMUST00000132699.7,0.594997107,0.243877614,0.047114026
Rasd2_chr8_75213944_75224113_+_ENSMUSG00000034472.13_ENSMUSG00000034472.13.unspliced,-0.13479828,0.182682514,0.213268166
Rasef_chr4_73714579_73790994_-_ENSMUSG00000043003.14_ENSMUSG00000043003.14.unspliced,-0.117327469,0.028540984,0.353308409
Rasef_chr4_73714579_73790994_-_ENSMUSG00000043003.14_ENSMUST00000222414.1,-0.138739279,-0.322903558,-0.494052399
Rasgrf1_chr9_89909908_90026977_+_ENSMUSG00000032356.12_ENSMUSG00000032356.12.unspliced,0.449810114,0.509551601,0.436813538
Rasgrf1_chr9_89909908_90026977_+_ENSMUSG00000032356.12_ENSMUST00000034912.5,0.069347439,0.038925605,-0.119685625
Rasgrf1_chr9_89909908_90026977_+_ENSMUSG00000032356.12_ENSMUST00000189545.1,0.4033037,0.793426336,0.863379336
Rasgrp2_chr19_6399340_6415216_+_ENSMUSG00000032946.16_ENSMUSG00000032946.16.unspliced,-0.150771206,-0.154253348,-0.214399387
Rasgrp4_chr7_29134851_29153961_+_ENSMUSG00000030589.15_ENSMUSG00000030589.15.unspliced,0.030271733,0.466136023,0.460617875
Rasip1_chr7_45627488_45639093_+_ENSMUSG00000044562.12_ENSMUSG00000044562.12.unspliced,-0.089102356,-0.095161172,-0.068356109
Rasl10a_chr11_5058128_5060385_+_ENSMUSG00000034209.4_ENSMUSG00000034209.4.unspliced,0.523656401,0.344413176,0.147683821
Rasl10b_chr11_83409137_83421039_+_ENSMUSG00000020684.14_ENSMUSG00000020684.14.unspliced,-0.208947887,0.285499989,0.528199494
Rasl11a_chr5_146845071_146847726_+_ENSMUSG00000029641.8_ENSMUSG00000029641.8.unspliced,0.034485679,0.395901926,0.56062579
Rasl11b_chr5_74195286_74199481_+_ENSMUSG00000049907.8_ENSMUSG00000049907.8.unspliced,0.061718792,0.462533123,0.651192799
Rassf1_chr9_107551555_107562267_+_ENSMUSG00000010067.13_ENSMUSG00000010067.13.unspliced,0.01041953,0.650480714,0.712963366
Rassf2_chr2_131989415_132030258_-_ENSMUSG00000027339.15_ENSMUSG00000027339.15.unspliced,-0.018236585,0.414697102,0.691511996
Rassf3_chr10_121410350_121476347_-_ENSMUSG00000025795.8_ENSMUSG00000025795.8.unspliced,-0.201539338,0.171994703,0.375899117
Rassf4_chr6_116633008_116673952_-_ENSMUSG00000042129.8_ENSMUSG00000042129.8.unspliced,0.086579021,0.470069753,0.654822705
Rassf5_chr1_131176410_131245258_-_ENSMUSG00000026430.16_ENSMUSG00000026430.16.unspliced,-0.148839448,0.28031048,0.441597396
Rassf5_chr1_131176410_131245258_-_ENSMUSG00000026430.16_ENSMUST00000068564.14,0.725353131,0.427304769,0.249933487
Rassf5_chr1_131176410_131245258_-_ENSMUSG00000026430.16_ENSMUST00000112442.1,0.053376496,-0.159766882,-0.103702427
Rassf6_chr5_90603076_90640657_-_ENSMUSG00000029370.10_ENSMUSG00000029370.10.unspliced,-0.132710675,0.388384921,0.477138332
Rassf6_chr5_90603076_90640657_-_ENSMUSG00000029370.10_ENSMUST00000202784.3,0.58152286,0.281543574,0.120520215
Rassf7_chr7_141215860_141218658_+_ENSMUSG00000038618.12_ENSMUSG00000038618.12.unspliced,0.711735999,0.507736332,0.336521074
Rassf7_chr7_141215860_141218658_+_ENSMUSG00000038618.12_ENSMUST00000209500.1,-0.047755191,0.24922049,0.256931753
Rassf8_chr6_145746748_145821079_+_ENSMUSG00000030259.12_ENSMUSG00000030259.12.unspliced,-0.103920198,0.370209524,0.610166983
Raver1_chr9_21074158_21092008_-_ENSMUSG00000010205.11_ENSMUSG00000010205.11.unspliced,-0.123153637,0.483450374,0.458546029
Raver2_chr4_101068983_101152370_+_ENSMUSG00000035275.14_ENSMUSG00000035275.14.unspliced,-0.120400435,0.394853109,0.670217782
Raver2_chr4_101068983_101152370_+_ENSMUSG00000035275.14_ENSMUST00000106955.1,0.207204725,0.089576791,-0.092003249
Rb1_chr14_73183673_73325822_-_ENSMUSG00000022105.6_ENSMUSG00000022105.6.unspliced,-0.141249483,0.3879233,0.537039795
Rb1cc1_chr1_6206197_6276648_+_ENSMUSG00000025907.14_ENSMUSG00000025907.14.unspliced,0.043282203,0.449924113,0.471804608
Rbak_chr5_143172186_143180775_-_ENSMUSG00000061898.10_ENSMUSG00000061898.10.unspliced,-0.129047021,0.426711352,0.467982317
Rbbp4_chr4_129307100_129335370_-_ENSMUSG00000057236.10_ENSMUSG00000057236.10.unspliced,0.080882174,0.07810796,0.324656273
Rbbp5_chr1_132477365_132505659_+_ENSMUSG00000026439.14_ENSMUSG00000026439.14.unspliced,-0.057851358,0.306902433,0.621662675
Rbbp5_chr1_132477365_132505659_+_ENSMUSG00000026439.14_ENSMUST00000187505.6,-0.22843152,-0.310673404,-0.366302907
Rbbp5_chr1_132477365_132505659_+_ENSMUSG00000026439.14_ENSMUST00000190825.6,-0.139839708,-0.138680148,-0.215665898
Rbbp6_chr7_122965686_123002557_+_ENSMUSG00000030779.16_ENSMUSG00000030779.16.unspliced,0.558516232,0.474396841,0.372895118
Rbbp6_chr7_122965686_123002557_+_ENSMUSG00000030779.16_ENSMUST00000098062.8,-0.183799446,0.014596434,-0.099890084
Rbbp7_chrX_162760402_162779092_+_ENSMUSG00000031353.13_ENSMUSG00000031353.13.unspliced,-0.079873754,0.099613709,0.121445684
Rbbp8_chr18_11633276_11745221_+_ENSMUSG00000041238.16_ENSMUSG00000041238.16.unspliced,0.00116471,0.418117867,0.615938316
Rbbp8nl_chr2_180277646_180289879_-_ENSMUSG00000038980.1_ENSMUSG00000038980.1.unspliced,0.017545327,0.394967688,0.623068027
Rbbp9_chr2_144542265_144550869_-_ENSMUSG00000027428.9_ENSMUSG00000027428.9.unspliced,-0.17861251,0.131889789,0.082747509
Rbck1_chr2_152316334_152332653_-_ENSMUSG00000027466.15_ENSMUSG00000027466.15.unspliced,0.00205505,0.272604584,0.427087493
Rbfa_chr18_80192265_80200658_-_ENSMUSG00000024570.7_ENSMUSG00000024570.7.unspliced,-0.158725591,0.124534969,0.233558376
Rbfox2_chr15_77078990_77307004_-_ENSMUSG00000033565.18_ENSMUSG00000033565.18.unspliced,-0.059698696,0.207938415,0.530415453
Rbfox2_chr15_77078990_77307004_-_ENSMUSG00000033565.18_ENSMUST00000048145.12,-0.067166021,-0.216877711,-0.315422864
Rbfox3_chr11_118489762_118911597_-_ENSMUSG00000025576.17_ENSMUSG00000025576.17.unspliced,0.168611048,-0.061664445,-0.021672676
Rbis_chr3_14606284_14611285_-_ENSMUSG00000078784.8_ENSMUSG00000078784.8.unspliced,-0.056471244,0.627596504,0.56673247
Rbks_chr5_31624439_31697627_-_ENSMUSG00000029136.9_ENSMUSG00000029136.9.unspliced,0.009649948,0.692051873,0.86174706
Rbl1_chr2_157145893_157204534_-_ENSMUSG00000027641.13_ENSMUSG00000027641.13.unspliced,-0.170009598,0.329859914,0.506218597
Rbl2_chr8_91070057_91123844_+_ENSMUSG00000031666.15_ENSMUSG00000031666.15.unspliced,0.001531624,0.490932412,0.518994328
Rbl2_chr8_91070057_91123844_+_ENSMUSG00000031666.15_ENSMUST00000211136.1,0.377472536,0.090933551,-0.018138756
Rbm10_chrX_20617503_20650901_+_ENSMUSG00000031060.16_ENSMUSG00000031060.16.unspliced,-0.152958562,0.020647245,0.312468432
Rbm12_chr2_156091958_156111978_-_ENSMUSG00000089824.10_ENSMUSG00000089824.10.unspliced,0.057538366,-0.124696261,-0.031051848
Rbm12b1_chr4_12140264_12146731_+_ENSMUSG00000046667.14_ENSMUSG00000046667.14.unspliced,0.070828867,-0.136423112,-0.017849729
Rbm12b1_chr4_12140264_12146731_+_ENSMUSG00000046667.14_ENSMUST00000050069.8,0.71618076,0.492085449,0.306924844
Rbm12b2_chr4_12089439_12096243_+_ENSMUSG00000052137.11_ENSMUSG00000052137.11.unspliced,0.034260121,-0.170795775,-0.057849103
Rbm15_chr3_107325421_107333673_-_ENSMUSG00000048109.10_ENSMUST00000061772.10,0.726040675,0.45280009,0.265189988
Rbm17_chr2_11585437_11604153_-_ENSMUSG00000037197.11_ENSMUSG00000037197.11.unspliced,-0.060310293,0.406424243,0.567434858
Rbm18_chr2_36116079_36136773_-_ENSMUSG00000026889.12_ENSMUSG00000026889.12.unspliced,0.02631416,0.38839814,0.697146454
Rbm19_chr5_120116465_120198981_+_ENSMUSG00000029594.12_ENSMUSG00000029594.12.unspliced,-0.015632303,0.164129338,0.351592232
Rbm20_chr19_53677306_53867080_+_ENSMUSG00000043639.15_ENSMUSG00000043639.15.unspliced,-0.116275907,0.519086847,0.752678634
Rbm22_chr18_60560736_60572810_+_ENSMUSG00000024604.7_ENSMUSG00000024604.7.unspliced,-0.193814304,0.064071351,0.065536709
Rbm24_chr13_46418434_46431095_+_ENSMUSG00000038132.6_ENSMUSG00000038132.6.unspliced,0.158381637,0.059078145,-0.014125391
Rbm25_chr12_83631236_83683123_+_ENSMUSG00000010608.15_ENSMUSG00000010608.15.unspliced,-0.135086298,-0.062797566,-0.023915146
Rbm25_chr12_83631236_83683123_+_ENSMUSG00000010608.15_ENSMUST00000048155.15,0.036417336,-0.142933513,-0.238063767
Rbm26_chr14_105106751_105177327_-_ENSMUSG00000022119.15_ENSMUSG00000022119.15.unspliced,-0.123823511,0.219322779,0.316073024
Rbm26_chr14_105106751_105177327_-_ENSMUSG00000022119.15_ENSMUST00000163499.1,-0.188292023,-0.205807156,-0.219042925
Rbm27_chr18_42275353_42341542_+_ENSMUSG00000024491.16_ENSMUSG00000024491.16.unspliced,-0.074883251,0.406534477,0.544355412
Rbm28_chr6_29123576_29165006_-_ENSMUSG00000029701.15_ENSMUSG00000029701.15.unspliced,-0.018924179,0.266173811,0.471309323
